Run Info,Run Info,Run Info,Run Info,Run Info,Run Info,Benchmark,Benchmark,Benchmark,Benchmark,Timings,Timings,Timings,Timings,Timings,Timings,Timings,Timings,Timings,Request Counts,Request Counts,Request Counts,Request Counts,Request Latency,Request Latency,Request Latency,Request Latency,Streaming Iterations,Streaming Iterations,Streaming Iterations,Streaming Iterations,Time to First Token,Time to First Token,Time to First Token,Time to First Token,Time per Output Token,Time per Output Token,Time per Output Token,Time per Output Token,Inter Token Latency,Inter Token Latency,Inter Token Latency,Inter Token Latency,Server Throughput,Server Throughput,Server Throughput,Server Throughput,Server Throughput,Server Throughput,Server Throughput,Server Throughput,Token Metrics,Token Metrics,Token Metrics,Token Metrics,Token Metrics,Token Metrics,Token Metrics,Token Metrics,Token Metrics,Token Metrics,Token Metrics,Token Metrics,Token Throughput,Token Throughput,Token Throughput,Token Throughput,Token Throughput,Token Throughput,Token Throughput,Token Throughput,Token Throughput,Token Throughput,Token Throughput,Token Throughput,Token Streaming,Token Streaming,Token Streaming,Token Streaming,Token Streaming,Token Streaming,Token Streaming,Token Streaming,Text Tokens,Text Tokens,Text Tokens,Text Tokens,Text Tokens,Text Tokens,Text Tokens,Text Tokens,Text Tokens,Text Tokens,Text Tokens,Text Tokens,Text Words,Text Words,Text Words,Text Words,Text Words,Text Words,Text Words,Text Words,Text Words,Text Words,Text Words,Text Words,Text Characters,Text Characters,Text Characters,Text Characters,Text Characters,Text Characters,Text Characters,Text Characters,Text Characters,Text Characters,Text Characters,Text Characters,Scheduler State,Scheduler State,Scheduler State,Scheduler State,Scheduler State,Scheduler State,Scheduler State,Scheduler State,Scheduler State,Scheduler State,Scheduler State,Scheduler Metrics,Scheduler Metrics,Scheduler Metrics,Scheduler Metrics,Scheduler Metrics,Scheduler Metrics,Scheduler Metrics,Scheduler Metrics,Scheduler Metrics,Scheduler Metrics,Scheduler Metrics,Scheduler Metrics,Scheduler Metrics,Scheduler Metrics,Runtime Info,Runtime Info
Run ID,Run Index,Profile,Requests,Backend,Environment,Type,ID,Strategy,Constraints,Start Time,Request Start Time,Measure Start Time,Measure End Time,Request End Time,End Time,Duration,Warmup,Cooldown,Successful,Incomplete,Errored,Total,Successful Sec,Successful Sec,Successful Sec,Successful Sec,Successful Count,Successful Count,Successful Count,Successful Count,Successful ms,Successful ms,Successful ms,Successful ms,Successful ms,Successful ms,Successful ms,Successful ms,Successful ms,Successful ms,Successful ms,Successful ms,Successful Requests/Sec,Successful Requests/Sec,Successful Requests/Sec,Successful Requests/Sec,Successful Concurrency,Successful Concurrency,Successful Concurrency,Successful Concurrency,Successful Input Tokens,Successful Input Tokens,Successful Input Tokens,Successful Input Tokens,Successful Output Tokens,Successful Output Tokens,Successful Output Tokens,Successful Output Tokens,Successful Total Tokens,Successful Total Tokens,Successful Total Tokens,Successful Total Tokens,Successful Input Tokens/Sec,Successful Input Tokens/Sec,Successful Input Tokens/Sec,Successful Input Tokens/Sec,Successful Output Tokens/Sec,Successful Output Tokens/Sec,Successful Output Tokens/Sec,Successful Output Tokens/Sec,Successful Total Tokens/Sec,Successful Total Tokens/Sec,Successful Total Tokens/Sec,Successful Total Tokens/Sec,Successful Output Tokens/Iter,Successful Output Tokens/Iter,Successful Output Tokens/Iter,Successful Output Tokens/Iter,Successful Iter Tokens/Iter,Successful Iter Tokens/Iter,Successful Iter Tokens/Iter,Successful Iter Tokens/Iter,Successful Input,Successful Input,Successful Input,Successful Input,Successful Output,Successful Output,Successful Output,Successful Output,Successful Total,Successful Total,Successful Total,Successful Total,Successful Input,Successful Input,Successful Input,Successful Input,Successful Output,Successful Output,Successful Output,Successful Output,Successful Total,Successful Total,Successful Total,Successful Total,Successful Input,Successful Input,Successful Input,Successful Input,Successful Output,Successful Output,Successful Output,Successful Output,Successful Total,Successful Total,Successful Total,Successful Total,Node ID,Num Processes,Created Requests,Processed Requests,Successful Requests,Errored Requests,Cancelled Requests,End Queuing Time,End Queuing Constraints,End Processing Time,End Processing Constraints,Requests Made Successful,Requests Made Incomplete,Requests Made Errored,Requests Made Total,Queued Time Avg,Resolve Start Delay Avg,Resolve Targeted Start Delay Avg,Request Start Delay Avg,Request Targeted Start Delay Avg,Request Time Avg,Resolve End Delay Avg,Resolve Time Avg,Finalized Delay Avg,Processed Delay Avg,Metadata,Arguments
,,,,,,,,,,,,,,,,Sec,Sec,Sec,,,,,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,Mean,Median,Std Dev,Percentiles,,,,,,,,,,,,,,,,Sec,Sec,Sec,Sec,Sec,Sec,Sec,Sec,Sec,Sec,,
03af78e2-a334-4ecf-89c2-9ea9c9748feb,0,"{""type_"":""throughput"",""completed_strategies"":[{""type_"":""throughput"",""worker_count"":10,""max_concurrency"":4096,""rampup_duration"":0.0}],""constraints"":{""max_seconds"":600.0},""rampup_duration"":0.0,""max_concurrency"":4096,""strategy_types"":[""throughput""]}","{""data"": ""['prompt_tokens=1000,output_tokens=1024']"", ""data_args"": ""[]"", ""data_samples"": -1, ""preprocessors"": [""GenerativeColumnMapper"", ""GenerativeChatCompletionsRequestFormatter""], ""collator"": ""GenerativeRequestCollator"", ""sampler"": ""None"", ""num_workers"": 1, ""random_seed"": 42}","{""target"": ""http://localhost:8200"", ""model"": null, ""timeout"": 60.0, ""http2"": true, ""follow_redirects"": true, ""verify"": false, ""openai_paths"": {""health"": ""health"", ""models"": ""v1/models"", ""text_completions"": ""v1/completions"", ""chat_completions"": ""v1/chat/completions"", ""audio_transcriptions"": ""v1/audio/transcriptions"", ""audio_translations"": ""v1/audio/translations""}, ""validate_backend"": {""method"": ""GET"", ""url"": ""http://localhost:8200/health""}}","{""str"": ""<guidellm.scheduler.environments.NonDistributedEnvironment object at 0x7faa94433320>"", ""type"": ""NonDistributedEnvironment"", ""class"": ""NonDistributedEnvironment"", ""module"": ""guidellm.scheduler.environments"", ""attributes"": {""run_errors"": []}}",generative_benchmark,a1879963-7369-45d2-b58e-072875270342,throughput,"{""max_seconds"": {""type_"": ""max_duration"", ""max_duration"": 600.0, ""current_index"": 0}}",2026-03-02 21:41:02,2026-03-02 21:41:02,2026-03-02 21:42:02,2026-03-02 21:50:02,2026-03-02 21:51:02,2026-03-02 21:52:04,480.0,59.995784521102905,60.004215478897095,20480,0,0,20480,110.1073306057835,110.16048955917358,0.36585102048432006,"[108.68883299827576, 108.81773948669434, 108.87572407722473, 109.56589007377625, 109.68894481658936, 109.84541153907776, 110.36936402320862, 110.50931072235107, 110.65646362304688, 110.79687833786011, 110.99344038963318]",2040.3943359375003,2050.0,18.56902155926359,"[1990.0, 1990.0, 1990.0, 1994.0, 2012.0, 2034.0, 2054.0, 2054.0, 2054.0, 2054.0, 2054.0]",582.9716511652805,562.7472400665283,165.850475410542,"[82.38077163696289, 178.2388687133789, 240.739107131958, 363.8043403625488, 411.7558002471924, 482.58328437805176, 651.2444019317627, 764.5080089569092, 892.9214477539062, 1183.6779117584229, 1441.6167736053467]",107.52445428297506,107.57653857581317,0.3576865257523156,"[106.14102869294584, 106.25654365867376, 106.32283031009138, 106.9940053857863, 107.11528221145272, 107.26877744309604, 107.781364582479, 107.91836609132588, 108.06067055091262, 108.19875332526863, 108.3914318587631]",107.05969651476167,107.13160329317185,0.3417880251552706,"[105.47923575631567, 105.57296641993966, 105.71793889952778, 106.5198086340523, 106.69650383592234, 106.82997116245483, 107.28590625938199, 107.41328260882275, 107.5230376578263, 107.77817350445372, 107.90403917038546]",34.13333333333333,0.021942534073634237,254.16653538689937,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.02192133116326839, 0.024355758770036227, 17.638763777971228, 77.1579102281089, 956.9482089892767, 21326.969491525422]",4095.8653150364757,4096.0,1.636111920359015,"[4023.0, 4078.0, 4092.0, 4096.0, 4096.0, 4096.0, 4096.0, 4096.0, 4096.0, 4096.0, 4096.0]",1005.0,1005.0,0.0,"[1005.0, 1005.0, 1005.0, 1005.0, 1005.0, 1005.0, 1005.0, 1005.0, 1005.0, 1005.0, 1005.0]",1024.0,1024.0,0.0,"[1024.0, 1024.0, 1024.0, 1024.0, 1024.0, 1024.0, 1024.0, 1024.0, 1024.0, 1024.0, 1024.0]",2029.0,2029.0,0.0,"[2029.0, 2029.0, 2029.0, 2029.0, 2029.0, 2029.0, 2029.0, 2029.0, 2029.0, 2029.0, 2029.0]",44904.95435200909,22.02527271161545,398676.4693347563,"[21.81682718833938, 21.81682718833938, 21.81682718833938, 21.81682718833938, 21.81682718833938, 22.00529377785938, 22.068139079871102, 30304.139641550264, 124498.65674286727, 930935.406360424, 69482563.51648352]",36904.69230859448,35381.20579853996,17194.913602918583,"[29.543801815889385, 156.06610380236208, 4148.6686449060335, 11594.423317920919, 16314.623867262764, 24866.569967697444, 47345.537679756635, 59549.40295732893, 67702.6563730315, 84163.06334885817, 182487.36955412442]",73124.62958601002,35452.82013383576,628527.0480913005,"[33.4810091614849, 194.26508685616463, 4329.662016229776, 11731.535876475931, 16356.945057581574, 24912.995620437956, 47504.65937004754, 60005.00496875, 68510.88496674772, 88847.42542814265, 68708951.36304505]",1.0177735417568234,1.0148809523809523,0.010336653554644488,"[1.0, 1.0, 1.0029411764705882, 1.0058997050147493, 1.0068897637795275, 1.0098716683119446, 1.023, 1.0333333333333334, 1.0406917599186165, 1.0470829068577276, 1.0634095634095635]",1.0177912248016268,1.0148809523809523,0.01032657281308145,"[1.0, 1.0009784735812133, 1.0029411764705882, 1.0058997050147493, 1.0068897637795275, 1.0098716683119446, 1.023, 1.0333333333333334, 1.0406917599186165, 1.0470829068577276, 1.0634095634095635]",1005.0,1005.0,0.0,"[1005.0, 1005.0, 1005.0, 1005.0, 1005.0, 1005.0, 1005.0, 1005.0, 1005.0, 1005.0, 1005.0]",1024.0,1024.0,0.0,"[1024.0, 1024.0, 1024.0, 1024.0, 1024.0, 1024.0, 1024.0, 1024.0, 1024.0, 1024.0, 1024.0]",1014.5,1005.0,9.5,"[1005.0, 1005.0, 1005.0, 1005.0, 1005.0, 1005.0, 1024.0, 1024.0, 1024.0, 1024.0, 1024.0]",835.3747070312501,835.0,4.061481231888412,"[818.0, 822.0, 825.0, 829.0, 830.0, 833.0, 838.0, 840.0, 842.0, 844.0, 850.0]",537.8975097656249,538.0,46.64682898070331,"[222.0, 284.0, 377.0, 474.0, 488.0, 511.0, 566.0, 593.0, 610.0, 647.0, 792.0]",686.6361083984375,818.0,152.37907292383977,"[222.0, 297.0, 451.0, 488.0, 504.0, 538.0, 835.0, 839.0, 840.0, 843.0, 850.0]",5608.126171874999,5608.0,62.6118881186549,"[5374.0, 5414.0, 5465.0, 5506.0, 5528.0, 5566.0, 5650.0, 5689.0, 5711.0, 5754.0, 5853.0]",4731.757275390625,4734.0,367.139916891365,"[2324.0, 2698.0, 3428.0, 4219.0, 4333.0, 4518.0, 4956.0, 5162.0, 5295.0, 5579.0, 6593.0]",5169.941723632812,5478.0,511.2353609011225,"[2324.0, 2842.0, 4040.0, 4333.0, 4468.0, 4734.0, 5609.0, 5663.0, 5690.0, 5742.0, 6593.0]",0,10,26646,26646,20481,0,6165,2026-03-02 21:52:01,"{""max_seconds"": {""request_queuing"": ""stop"", ""request_processing"": ""stop_local"", ""metadata"": {""max_duration"": 600.0, ""elapsed_time"": 659.2728579044342, ""duration_exceeded"": true, ""start_time"": 1772487662.3406916, ""current_time"": 1772488321.6135495, ""stop_time"": 1772488262.3406916}, ""progress"": {""remaining_requests"": null, ""total_requests"": null, ""remaining_duration"": 0.0, ""total_duration"": 600.0, ""stop_time"": 1772488262.3406916}}}",2026-03-02 21:52:01,"{""max_seconds"": {""request_queuing"": ""stop"", ""request_processing"": ""stop_local"", ""metadata"": {""max_duration"": 600.0, ""elapsed_time"": 659.2728579044342, ""duration_exceeded"": true, ""start_time"": 1772487662.3406916, ""current_time"": 1772488321.6135495, ""stop_time"": 1772488262.3406916}, ""progress"": {""remaining_requests"": null, ""total_requests"": null, ""remaining_duration"": 0.0, ""total_duration"": 600.0, ""stop_time"": 1772488262.3406916}}}",20481,4211,0,24692,45.110583071868355,2.9473346074292857e-05,283.2060845783914,1.57731589335055e-05,283.2061003515504,110.10730894014335,0.00023348300835681284,108.53110160193975,0.21469863226392677,0.0002889732224717066,"{""version"":1,""guidellm_version"":""0.5.3"",""python_version"":""3.12.12"",""platform"":""Linux-5.15.0-94-generic-x86_64-with-glibc2.35""}","{""target"":""http://localhost:8200"",""data"":[""prompt_tokens=1000,output_tokens=1024""],""profile"":""throughput"",""rate"":[4096.0],""backend"":""openai_http"",""backend_kwargs"":null,""model"":null,""processor"":null,""processor_args"":null,""data_args"":[],""data_samples"":-1,""data_column_mapper"":""generative_column_mapper"",""data_request_formatter"":""chat_completions"",""data_collator"":""generative"",""data_sampler"":null,""data_num_workers"":1,""dataloader_kwargs"":null,""random_seed"":42,""outputs"":[""dbo.csv""],""output_dir"":""results_guidellm"",""sample_requests"":10,""warmup"":0.1,""cooldown"":0.1,""rampup"":0.0,""prefer_response_metrics"":true,""max_seconds"":600.0,""max_requests"":null,""max_errors"":null,""max_error_rate"":null,""max_global_error_rate"":null,""over_saturation"":null}"
